gold_price,Time,price,Estimated_transaction_volume,market capitalisation,block_size,number_of_transaction,Mempool_count,Mempool_size,Confirmed_Transaction,google_trend,mining_difficulty,hash_rate_via_BTC,Transaction_fee
172.23,2022-06-09,30097.8,61720.0,576238781341.3682,1.212194793333333,268921.0,2890.3072916666665,1451128.65625,268921.0,28,30107694713067.656,209130738.91522053,1.4765413556033977
174.54,2022-06-10,29083.3,104260.0,573819802894.6453,1.1401990816326533,261856.0,2890.3072916666665,1451128.65625,261856.0,29,30107694713067.656,209130738.91522053,1.5297291392462056
169.93,2022-06-13,22448.0,379260.0,514202090511.0678,1.1401990816326533,261856.0,3055.328125,1448372.1145833333,261856.0,97,30283293547737.0,227821656.20112503,1.5297291392462056
168.57,2022-06-14,22157.3,251010.0,429492202561.014,1.44310098630137,283231.0,3055.328125,1448372.1145833333,283231.0,96,30283293547737.0,227821656.20112503,2.0373799062329563
170.77,2022-06-15,22577.9,280410.0,423044474596.5387,1.44310098630137,283231.0,6729.583333333333,7658016.197916667,283231.0,91,30283293547737.0,221500575.0286112,2.0373799062329563
172.69,2022-06-16,20386.6,144000.0,429887916884.8431,1.44310098630137,283231.0,6729.583333333333,7658016.197916667,283231.0,74,30283293547737.0,221500575.0286112,2.0373799062329563
171.27,2022-06-17,20444.6,136270.0,389181727345.57733,1.44310098630137,283231.0,6983.302083333333,4676770.786458333,283231.0,64,30283293547737.0,221500575.0286112,2.0373799062329563
170.63,2022-06-21,20720.4,136320.0,392793374515.9921,1.1938977371794866,247890.0,4278.348958333333,2799617.6770833335,247890.0,61,30283293547737.0,205163245.12925556,1.625479654868934
171.31,2022-06-22,19965.8,125940.0,395059669321.2376,1.27878376744186,255472.0,4278.348958333333,2799617.6770833335,255472.0,56,30283293547737.0,205163245.12925556,1.3455606542012026
170.26,2022-06-23,21100.7,110700.0,381616262301.266,1.27878376744186,255472.0,4278.348958333333,2799617.6770833335,255472.0,50,30283293547737.0,199225068.1313164,1.3455606542012026
170.09,2022-06-24,21226.9,104560.0,402495826231.42053,1.27878376744186,255472.0,2244.34375,1035571.96875,255472.0,46,29570168636358.0,199225068.1313164,1.3455606542012026
169.9,2022-06-27,20730.2,84690.0,401645800330.4072,1.2713079347826082,206755.0,5513.098958333333,12554540.880208334,206755.0,43,29570168636358.0,207951469.1457251,1.318371347036837
169.62,2022-06-28,20278.0,83830.0,395914576106.05786,1.2713079347826082,206755.0,8754.447916666666,11672227.833333334,206755.0,40,29570168636358.0,207951469.1457251,1.318371347036837
169.49,2022-06-29,20111.3,98970.0,386606940573.39575,1.2713079347826082,206755.0,8754.447916666666,11672227.833333334,206755.0,40,29570168636358.0,207951469.1457251,1.318371347036837
168.46,2022-06-30,19926.6,127730.0,384067866465.5609,1.0714789883040936,271213.0,2453.6979166666665,1159966.1302083333,271213.0,52,29570168636358.0,207951469.1457251,1.1739283349718186
168.32,2022-07-01,19262.9,150180.0,365984224323.4528,1.0714789883040936,271213.0,2453.6979166666665,1159966.1302083333,271213.0,45,29570168636358.0,214611394.1624176,1.1739283349718186
164.75,2022-07-05,20200.6,122430.0,386425176262.7784,1.1054568181818174,240385.0,3292.96875,1644429.5416666667,240385.0,48,29570168636358.0,217971259.43306217,1.104625165070075
162.14,2022-07-06,20561.1,105240.0,385301783065.72974,1.1054568181818174,240385.0,3292.96875,1644429.5416666667,240385.0,40,29570168636358.0,217971259.43306217,1.104625165070075
162.23,2022-07-07,21637.8,115810.0,392479833070.6018,1.1054568181818174,240385.0,10222.270833333334,7893658.401041667,240385.0,39,29570168636358.0,217971259.43306217,1.104625165070075
162.3,2022-07-08,21611.2,439900.0,414055638573.8548,1.2341333243243247,268331.0,10222.270833333334,7893658.401041667,268331.0,39,29570168636358.0,217971259.43306217,1.8491094107593524
161.43,2022-07-11,19963.2,160200.0,398249545888.6735,1.2341333243243247,268331.0,1882.4322916666667,920626.65625,268331.0,38,29152798808272.0,206150660.12152672,1.8491094107593524
160.83,2022-07-12,19330.9,167910.0,382000290322.39886,1.2042947350993374,275378.0,1882.4322916666667,920626.65625,275378.0,37,29152798808272.0,206150660.12152672,1.2484983704713204
161.6,2022-07-13,20250.0,249380.0,370191767290.5106,1.2042947350993374,275378.0,3858.765625,2321227.65625,275378.0,37,29152798808272.0,205957831.904181,1.2484983704713204
159.33,2022-07-14,20586.0,205280.0,385462566548.9708,1.2042947350993374,275378.0,3858.765625,2321227.65625,275378.0,37,29152798808272.0,205957831.904181,1.2484983704713204
159.01,2022-07-15,20825.1,164670.0,393104346702.71136,1.2042947350993374,275378.0,5627.375,4833883.520833333,275378.0,33,29152798808272.0,205957831.904181,1.2484983704713204
159.16,2022-07-18,22525.8,279720.0,397660610560.5498,1.0242224864864866,226638.0,2647.5989583333335,1466912.515625,226638.0,38,29152798808272.0,196883286.89226907,1.6844679576971644
159.54,2022-07-19,23410.2,308910.0,425756736660.6174,1.0242224864864866,226638.0,2647.5989583333335,1466912.515625,226638.0,38,29152798808272.0,196883286.89226907,1.6844679576971644
158.04,2022-07-20,23215.2,281310.0,445889013251.1064,1.3745806507936507,260195.0,4719.8125,2952064.3802083335,260195.0,41,29152798808272.0,196883286.89226907,2.326399167566572
160.27,2022-07-21,23153.0,217080.0,446130012149.9108,1.3745806507936507,260195.0,4719.8125,2952064.3802083335,260195.0,43,29152798808272.0,193156789.3485668,2.326399167566572
160.67,2022-07-22,22675.2,197540.0,442379611364.02734,1.3745806507936507,260195.0,3713.7708333333335,1942466.0833333333,260195.0,37,27692567959234.0,193156789.3485668,2.326399167566572
160.23,2022-07-25,21301.9,206930.0,433819662321.5266,0.857081280254777,199919.0,1805.9739583333333,797541.4114583334,199919.0,32,27692567959234.0,197350729.2216937,1.2087485291460323
160.04,2022-07-26,21248.7,201570.0,407480099599.8142,0.857081280254777,199919.0,3051.8645833333335,1457550.1875,199919.0,33,27692567959234.0,197350729.2216937,1.2087485291460323
161.67,2022-07-27,22958.3,242660.0,405692421501.5272,0.857081280254777,199919.0,3051.8645833333335,1457550.1875,199919.0,32,27692567959234.0,197350729.2216937,1.2087485291460323
163.64,2022-07-28,23850.0,268320.0,437193517021.8447,1.3485174680851058,287254.0,5500.671875,3047612.1614583335,287254.0,34,27692567959234.0,197350729.2216937,1.294443986563361
164.1,2022-07-29,23774.3,221660.0,454806622614.75885,1.3485174680851058,287254.0,5500.671875,3047612.1614583335,287254.0,31,27692567959234.0,206687410.85855284,1.294443986563361
165.03,2022-08-01,23271.2,162330.0,447051019373.1847,1.287020713235293,249610.0,4053.640625,2017537.7083333333,249610.0,90,27692567959234.0,206687410.85855284,1.3432075721074799
164.05,2022-08-02,22988.6,177300.0,445958949620.3002,1.287020713235293,249610.0,3445.3072916666665,2657120.9895833335,249610.0,86,27692567959234.0,202360937.93858317,1.3432075721074799
164.45,2022-08-03,22820.8,174660.0,440954684720.7478,1.287020713235293,249610.0,3445.3072916666665,2657120.9895833335,249610.0,86,27692567959234.0,202360937.93858317,1.3432075721074799
167.17,2022-08-04,22612.1,181190.0,437035641450.2815,1.287020713235293,249610.0,5795.4375,3885898.046875,249610.0,83,27692567959234.0,202360937.93858317,1.3432075721074799
165.29,2022-08-05,23308.2,208900.0,432420621055.8012,1.1568546066666667,268463.0,5795.4375,3885898.046875,268463.0,79,27692567959234.0,202360937.93858317,1.6798545187735383
166.69,2022-08-08,23816.3,197940.0,442979379284.1196,1.1568546066666667,268463.0,2686.8333333333335,1514404.1614583333,268463.0,85,28174668481289.0,197183586.16781405,1.6798545187735383
167.2,2022-08-09,23146.7,169620.0,455450642522.25543,1.2713887412587412,256233.0,2686.8333333333335,1514404.1614583333,256233.0,84,28174668481289.0,197183586.16781405,2.0885403893479806
166.78,2022-08-10,23962.9,243610.0,443382534834.6949,1.2713887412587412,256233.0,7475.4375,4264718.8125,256233.0,81,28174668481289.0,206144749.20955777,2.0885403893479806
166.34,2022-08-11,23935.3,285360.0,457270455537.3291,1.2713887412587412,256233.0,7475.4375,4264718.8125,256233.0,88,28174668481289.0,206144749.20955777,2.0885403893479806
167.87,2022-08-12,24398.7,194960.0,458070674127.7904,1.2713887412587412,256233.0,5209.260416666667,2387685.9635416665,256233.0,79,28174668481289.0,206144749.20955777,2.0885403893479806
165.71,2022-08-15,24101.7,279280.0,464896345363.0234,1.0838953021582733,233308.0,2226.953125,1222807.0,233308.0,83,28174668481289.0,205483680.97677416,1.2161157315687547
165.42,2022-08-16,23856.8,201700.0,462437221425.1544,1.0838953021582733,233308.0,2226.953125,1222807.0,233308.0,78,28174668481289.0,205483680.97677416,1.2161157315687547
164.35,2022-08-17,23338.0,239530.0,456791042838.03827,1.3302055658914733,256127.0,3166.34375,2112690.8125,256127.0,78,28174668481289.0,205483680.97677416,1.4044969797364508
163.92,2022-08-18,23203.6,160970.0,447015816173.3428,1.3302055658914733,256127.0,3166.34375,2112690.8125,256127.0,72,28174668481289.0,197680503.21816245,1.4044969797364508
162.72,2022-08-19,20831.3,339470.0,444845955425.38696,1.3302055658914733,256127.0,3030.78125,2137004.4166666665,256127.0,100,28351606743494.0,197680503.21816245,1.4044969797364508
161.64,2022-08-22,21416.3,251830.0,413578924865.8514,0.945787136986302,205435.0,1861.9427083333333,828662.8697916666,205435.0,81,28351606743494.0,208582028.04018536,0.8246336069387135
162.77,2022-08-23,21517.2,228650.0,408409110509.79584,0.945787136986302,205435.0,3170.2708333333335,1793103.6822916667,205435.0,74,28351606743494.0,208582028.04018536,0.8246336069387135
163.25,2022-08-24,21365.2,202400.0,412338357271.39594,0.945787136986302,205435.0,3170.2708333333335,1793103.6822916667,205435.0,72,28351606743494.0,208582028.04018536,0.8246336069387135
163.75,2022-08-25,21565.4,190150.0,409503007623.0169,1.09452965408805,260460.0,3729.9010416666665,2163010.8645833335,260460.0,72,28351606743494.0,208582028.04018536,0.9038145789014399
161.76,2022-08-26,20249.9,322160.0,413843488595.5175,1.09452965408805,260460.0,3729.9010416666665,2163010.8645833335,260460.0,76,28351606743494.0,220465112.4484684,0.9038145789014399
161.86,2022-08-29,20295.8,248040.0,376180531070.6233,1.1406837452229301,252235.0,2119.3489583333335,1269492.7395833333,252235.0,85,28351606743494.0,220465112.4484684,0.8737882663052219
160.51,2022-08-30,19792.6,308410.0,389119405471.2333,1.1406837452229301,252235.0,3237.5520833333335,1727615.46875,252235.0,82,28351606743494.0,224693210.49542537,0.8737882663052219
159.27,2022-08-31,20043.9,318170.0,379555151404.602,1.1406837452229301,252235.0,3237.5520833333335,1727615.46875,252235.0,77,30293716756044.19,224693210.49542537,0.8737882663052219
157.87,2022-09-01,20126.1,275080.0,383348414528.78253,1.1406837452229301,252235.0,4251.296875,2431836.828125,252235.0,79,30293716756044.19,224693210.49542537,0.8737882663052219
159.26,2022-09-02,19952.7,272220.0,385027707310.6654,1.4075855891472864,270588.0,4251.296875,2431836.828125,270588.0,71,30293716756044.19,224693210.49542537,1.3574341857135348
158.33,2022-09-06,18786.4,402430.0,378685143698.17633,1.258158725352113,268125.0,2901.6614583333335,1747825.9479166667,268125.0,75,30977051760460.0,215980538.09018245,1.114576453809559
159.94,2022-09-07,19281.5,319100.0,361210437263.86273,1.258158725352113,268125.0,3607.7604166666665,2321813.8020833335,268125.0,86,30977051760460.0,224333620.00115603,1.114576453809559
158.98,2022-09-08,19317.4,291430.0,369340091982.8708,1.258158725352113,268125.0,3607.7604166666665,2321813.8020833335,268125.0,75,30977051760460.0,224333620.00115603,1.114576453809559
159.82,2022-09-09,21365.2,480370.0,369723445425.44885,1.258158725352113,268125.0,3607.7604166666665,2321813.8020833335,268125.0,82,30977051760460.0,224333620.00115603,1.114576453809559
160.63,2022-09-12,22395.3,431980.0,416073628622.0949,1.0515057770700633,241936.0,1996.9427083333333,1141800.796875,241936.0,75,30977051760460.0,228781814.1653135,1.0978233795944883
158.54,2022-09-13,20175.5,485320.0,427473787888.3761,1.0515057770700633,241936.0,1996.9427083333333,1141800.796875,241936.0,83,30977051760460.0,228781814.1653135,1.0978233795944883
157.93,2022-09-14,20222.5,374220.0,386529657258.8565,1.4709224173228346,270309.0,6889.3125,5352350.859375,270309.0,83,30977051760460.0,228781814.1653135,1.2805156833276659
154.98,2022-09-15,19701.7,358420.0,387486232249.80023,1.4709224173228346,270309.0,6889.3125,5352350.859375,270309.0,78,30977051760460.0,227909608.2395609,1.2805156833276659
155.84,2022-09-16,19802.4,315590.0,377719382182.44714,1.4709224173228346,270309.0,3672.1979166666665,2233919.1614583335,270309.0,77,32045359565303.0,227909608.2395609,1.2805156833276659
155.96,2022-09-19,19538.9,423430.0,372598380208.27094,0.945075824675325,212396.0,2114.3020833333335,1096792.8802083333,212396.0,93,32045359565303.0,229154215.6133512,1.1383852120960882
155.07,2022-09-20,18872.4,361180.0,374524246937.4287,0.945075824675325,212396.0,4455.041666666667,2372140.3229166665,212396.0,83,32045359565303.0,229154215.6133512,1.1383852120960882
155.79,2022-09-21,18489.0,446850.0,361980678159.1343,0.945075824675325,212396.0,4455.041666666667,2372140.3229166665,212396.0,88,32045359565303.0,229154215.6133512,1.1383852120960882
155.7,2022-09-22,19404.0,448630.0,355194467885.9514,1.2255284843749998,245794.0,4455.041666666667,2372140.3229166665,245794.0,81,32045359565303.0,229154215.6133512,0.9992899985375117
153.01,2022-09-23,19293.5,431150.0,372075639498.16974,1.2255284843749998,245794.0,5428.75,2802994.2552083335,245794.0,81,32045359565303.0,228251773.5375356,0.9992899985375117
151.23,2022-09-26,19225.7,516030.0,360256894978.40894,1.1799564199999992,259311.0,1932.9270833333333,912756.1041666666,259311.0,77,32045359565303.0,228251773.5375356,1.0614123236267963
151.54,2022-09-27,19081.0,660120.0,367613056759.2221,1.1799564199999992,259311.0,4246.364583333333,2820192.0677083335,259311.0,82,32045359565303.0,227341497.27218145,1.0614123236267963
154.69,2022-09-28,19411.0,581190.0,366383164263.7157,1.1799564199999992,259311.0,4246.364583333333,2820192.0677083335,259311.0,75,31419898493798.69,227341497.27218145,1.0614123236267963
154.66,2022-09-29,19593.0,449570.0,372892084645.0075,1.1799564199999992,259311.0,2526.0416666666665,1297688.7395833333,259311.0,72,31419898493798.69,227341497.27218145,1.0614123236267963
154.67,2022-09-30,19423.0,490290.0,374830625219.6003,1.1372198106508877,286672.0,2526.0416666666665,1297688.7395833333,286672.0,70,31419898493798.69,227341497.27218145,1.1318848733991258
158.43,2022-10-03,19628.3,333030.0,366195863790.6755,1.1372198106508877,286672.0,3337.203125,1812846.3333333333,286672.0,68,31360548173145.0,233122853.25568995,1.1318848733991258
160.7,2022-10-04,20340.2,368170.0,375767908259.0832,1.1114347484662572,278744.0,3337.203125,1812846.3333333333,278744.0,69,31360548173145.0,233122853.25568995,0.7347354301355634
159.81,2022-10-05,20157.5,352760.0,390177741507.47705,1.1114347484662572,278744.0,3337.203125,1812846.3333333333,278744.0,67,31360548173145.0,248825712.31721595,0.7347354301355634
159.63,2022-10-06,19956.7,370600.0,386368899196.38165,1.1114347484662572,278744.0,2517.8229166666665,1208972.03125,278744.0,61,31360548173145.0,248825712.31721595,0.7347354301355634
157.88,2022-10-07,19531.3,263500.0,382505641462.1564,1.1114347484662572,278744.0,2517.8229166666665,1208972.03125,278744.0,64,31360548173145.0,248825712.31721595,0.7347354301355634
155.48,2022-10-10,19134.6,243770.0,372264710552.3351,0.8557131257142854,235498.0,1787.921875,880833.921875,235498.0,64,33738662001569.633,257002609.49352965,0.5527990520800486
155.16,2022-10-11,19059.1,288570.0,367207056773.2261,0.8557131257142854,235498.0,1787.921875,880833.921875,235498.0,65,33738662001569.633,257002609.49352965,0.5527990520800486
155.99,2022-10-12,19154.8,242180.0,365118514776.26794,1.2116567372262772,261196.0,2861.734375,1424953.25,261196.0,61,33738662001569.633,257002609.49352965,0.6901340844272648
154.91,2022-10-13,19379.8,455130.0,367301644901.367,1.2116567372262772,261196.0,2861.734375,1424953.25,261196.0,70,33738662001569.633,262255135.39905593,0.6901340844272648
152.98,2022-10-14,19181.8,400450.0,371647189087.4759,1.2116567372262772,261196.0,4060.0364583333335,3697693.6666666665,261196.0,66,35610794164372.0,262255135.39905593,0.6901340844272648
153.42,2022-10-17,19548.2,248400.0,369552982160.53754,0.9598758472222225,212919.0,2478.5625,1222822.9947916667,212919.0,60,35610794164372.0,265070008.45477676,0.7366848316324164
153.75,2022-10-18,19328.2,290070.0,375052275829.7958,0.9598758472222225,212919.0,2478.5625,1222822.9947916667,212919.0,63,35610794164372.0,265070008.45477676,0.7366848316324164
151.69,2022-10-19,19123.9,209280.0,371196833238.99286,0.9598758472222225,212919.0,6921.296875,10779643.203125,212919.0,61,35610794164372.0,265070008.45477676,0.7366848316324164
151.45,2022-10-20,19042.9,253200.0,367085331987.69183,1.22090355862069,263986.0,6921.296875,10779643.203125,263986.0,60,35610794164372.0,265070008.45477676,0.9263161103659419
154.15,2022-10-21,19162.6,294660.0,365098952754.63934,1.22090355862069,263986.0,3304.1458333333335,1895693.4791666667,263986.0,60,35610794164372.0,263004438.1173739,0.9263161103659419
153.65,2022-10-24,19331.5,286940.0,375197423662.3941,1.2878035514705892,264486.0,2421.3541666666665,1486121.671875,264486.0,59,35610794164372.0,263004438.1173739,0.875119114953268
154.0,2022-10-25,20082.7,371540.0,370622833880.7626,1.2878035514705892,264486.0,4905.1875,3051516.1614583335,264486.0,63,35610794164372.0,259399942.9701245,0.875119114953268
154.98,2022-10-26,20769.5,427990.0,385476931983.84595,1.2878035514705892,264486.0,4905.1875,3051516.1614583335,264486.0,69,36835682546788.0,259399942.9701245,0.875119114953268
154.74,2022-10-27,20292.9,365490.0,398674628646.93066,1.2878035514705892,264486.0,5278.755208333333,2824980.3541666665,264486.0,65,36835682546788.0,259399942.9701245,0.875119114953268
153.16,2022-10-28,20594.4,318900.0,389238872375.6226,1.149426201257862,283035.0,5278.755208333333,2824980.3541666665,283035.0,64,36835682546788.0,259399942.9701245,1.3514187732663099
151.91,2022-10-31,20496.3,327470.0,395548335410.141,1.149426201257862,283035.0,3331.4947916666665,1734961.1458333333,283035.0,69,36835682546788.0,258550344.75599608,1.3514187732663099
153.46,2022-11-01,20483.5,302720.0,393311097043.5727,1.3080747430555557,276192.0,2569.328125,1321992.265625,276192.0,34,36835682546788.0,258550344.75599608,1.1118778807929552
152.39,2022-11-02,20154.4,420230.0,393218202887.5868,1.3080747430555557,276192.0,2569.328125,1321992.265625,276192.0,35,36835682546788.0,273097232.38479,1.1118778807929552
151.81,2022-11-03,20206.4,347230.0,387015867490.0914,1.3080747430555557,276192.0,9468.369791666666,5504289.692708333,276192.0,33,36835682546788.0,273097232.38479,1.1118778807929552
156.47,2022-11-04,21145.9,499500.0,387756249891.6283,1.3080747430555557,276192.0,9468.369791666666,5504289.692708333,276192.0,36,36835682546788.0,273097232.38479,1.1118778807929552
155.85,2022-11-07,20589.0,414240.0,401869336200.07385,1.1651228807947012,257198.0,3303.4635416666665,1685535.65625,257198.0,35,36766791551487.06,266295960.31390437,1.329317278284085
159.45,2022-11-08,18527.4,865100.0,395168506455.3059,1.1651228807947012,257198.0,3303.4635416666665,1685535.65625,257198.0,53,36766791551487.06,266295960.31390437,1.329317278284085
158.65,2022-11-09,15886.9,869570.0,356871594631.61395,1.3109500604026854,292265.0,3598.4322916666665,2187938.0833333335,292265.0,93,36766791551487.06,266295960.31390437,1.4771206093696823
163.48,2022-11-10,17589.1,720740.0,301963847693.52637,1.3109500604026854,292265.0,3598.4322916666665,2187938.0833333335,292265.0,100,36766791551487.06,271032857.1749895,1.4771206093696823
164.56,2022-11-11,17049.9,466350.0,336597208099.6668,1.3109500604026854,292265.0,4408.010416666667,2385003.0,292265.0,82,36762198818467.0,271032857.1749895,1.4771206093696823
164.92,2022-11-14,16613.7,442460.0,313605586517.2854,1.210634914728682,227644.0,4210.145833333333,2739165.1875,227644.0,80,36762198818467.0,269685404.6310329,1.1974163030476088
165.5,2022-11-15,16895.1,337150.0,320598982524.9025,1.210634914728682,227644.0,4210.145833333333,2739165.1875,227644.0,62,36762198818467.0,269685404.6310329,1.1974163030476088
165.12,2022-11-16,16540.5,295730.0,324608360619.00433,1.210634914728682,227644.0,12506.067708333334,138823444.98958334,227644.0,63,36762198818467.0,269685404.6310329,1.1974163030476088
163.92,2022-11-17,16691.2,257000.0,320099234744.2721,1.3021999347826085,248465.0,12506.067708333334,138823444.98958334,248465.0,59,36762198818467.0,269685404.6310329,2.3123753507342077
162.79,2022-11-18,16638.3,241960.0,321287480849.7667,1.3021999347826085,248465.0,35130.078125,84601184.22916667,248465.0,57,36762198818467.0,260021282.88318095,2.3123753507342077
161.88,2022-11-21,15776.2,372150.0,313370674122.3842,1.4224287286821715,270779.0,5397.359375,17398750.473958332,270779.0,56,36762198818467.0,260021282.88318095,1.4904222770065427
162.07,2022-11-22,16212.9,287210.0,303834128504.1595,1.4224287286821715,270779.0,4478.114583333333,3485222.078125,270779.0,57,36762198818467.0,263077533.68556604,1.4904222770065427
163.08,2022-11-23,16623.9,305080.0,311463297390.4882,1.4224287286821715,270779.0,4478.114583333333,3485222.078125,270779.0,49,36950494067222.0,263077533.68556604,1.4904222770065427
163.22,2022-11-25,16512.3,204070.0,318949911014.53784,1.506700536585366,258341.0,9984.489583333334,18997677.15625,258341.0,42,36950494067222.0,263077533.68556604,1.7272215440272745
161.93,2022-11-28,16211.7,284840.0,316487666895.4407,1.506700536585366,258341.0,7341.197916666667,7944169.614583333,258341.0,44,36950494067222.0,247324396.88041547,1.7272215440272745
162.73,2022-11-29,16440.4,271580.0,311810991501.448,1.3612361221374047,271512.0,4398.03125,2621489.90625,271512.0,44,36950494067222.0,247324396.88041547,1.4059968522493294
164.81,2022-11-30,17163.9,348220.0,316170903326.0224,1.3612361221374047,271512.0,4398.03125,2621489.90625,271512.0,44,36950494067222.0,238261667.55870083,1.4059968522493294
167.84,2022-12-01,16972.0,266140.0,330763402606.7043,1.3612361221374047,271512.0,7916.864583333333,5698467.65625,271512.0,43,36950494067222.0,238261667.55870083,1.4059968522493294
167.26,2022-12-02,17093.6,227010.0,326141917292.63745,1.3612361221374047,271512.0,7916.864583333333,5698467.65625,271512.0,40,36950494067222.0,238261667.55870083,1.4059968522493294
164.39,2022-12-05,16966.5,268720.0,329544949093.6664,1.3185752137404583,250951.0,3020.9375,1989958.8125,250951.0,39,36950494067222.0,250069789.8496056,1.5626329144821902
164.84,2022-12-06,17089.3,246190.0,326635737516.3175,1.3185752137404583,250951.0,3020.9375,1989958.8125,250951.0,39,36950494067222.0,250069789.8496056,1.5626329144821902
166.33,2022-12-07,16835.2,244360.0,328108161816.87274,1.0295061976744189,272328.0,3097.046875,1740952.5833333333,272328.0,39,36950494067222.0,250069789.8496056,1.1366981915235674
166.47,2022-12-08,17225.7,261640.0,324178677956.7833,1.0295061976744189,272328.0,3097.046875,1740952.5833333333,272328.0,41,36950494067222.0,257239076.82300544,1.1366981915235674
167.06,2022-12-09,17125.7,260840.0,331389860355.59094,1.0295061976744189,272328.0,3097.046875,1740952.5833333333,272328.0,36,34244331613176.0,257239076.82300544,1.1366981915235674
165.68,2022-12-12,17210.4,249390.0,328868814164.99066,0.9720994421768707,217788.0,1993.21875,910849.3125,217788.0,37,34244331613176.0,263954681.1342534,0.6458571631079766
168.51,2022-12-13,17778.6,328710.0,330715694645.24335,0.9720994421768707,217788.0,1993.21875,910849.3125,217788.0,44,34244331613176.0,263954681.1342534,0.6458571631079766
168.1,2022-12-14,17796.4,318980.0,342102502914.68976,0.9720994421768707,217788.0,2131.2708333333335,1024100.8958333334,217788.0,41,34244331613176.0,263954681.1342534,0.6458571631079766
165.35,2022-12-15,17356.1,263440.0,342692750075.4062,1.235629726618705,276713.0,2131.2708333333335,1024100.8958333334,276713.0,40,34244331613176.0,263954681.1342534,1.2940693882622083
166.79,2022-12-16,16629.6,303560.0,333854506370.7365,1.235629726618705,276713.0,2792.359375,1450398.6666666667,276713.0,42,34244331613176.0,254857873.67867735,1.2940693882622083
166.32,2022-12-19,16441.3,207930.0,322740705484.67255,1.3223222941176473,259096.0,2094.1510416666665,1199865.1510416667,259096.0,38,34244331613176.0,254857873.67867735,1.1634354591398162
169.08,2022-12-20,16902.8,284570.0,316270478163.65466,1.3223222941176473,259096.0,3296.1354166666665,1734564.375,259096.0,37,34244331613176.0,243778056.23455873,1.1634354591398162
168.8,2022-12-21,16831.8,174340.0,325120443529.51874,1.3223222941176473,259096.0,3296.1354166666665,1734564.375,259096.0,38,35364065900457.0,243778056.23455873,1.1634354591398162
166.76,2022-12-22,16820.6,198280.0,323127932459.19025,1.3223222941176473,259096.0,3296.1354166666665,1734564.375,259096.0,39,35364065900457.0,243778056.23455873,1.1634354591398162
167.26,2022-12-23,16779.1,184120.0,323519254392.6745,1.2620145833333334,273926.0,4003.9375,2108614.9114583335,273926.0,36,35364065900457.0,243778056.23455873,1.0687621130547302
168.67,2022-12-27,16706.1,192180.0,325036912914.6697,1.3764050521739133,239359.0,4867.703125,2674060.6979166665,239359.0,37,35364065900457.0,240369602.33241248,1.673390459035465
167.91,2022-12-28,16546.2,217960.0,321351469136.8621,1.3764050521739133,239359.0,4867.703125,2674060.6979166665,239359.0,37,35364065900457.0,222004887.14039245,1.673390459035465
168.85,2022-12-29,16636.4,181470.0,318288869204.81464,1.3764050521739133,239359.0,3309.4375,2002123.8333333333,239359.0,35,35364065900457.0,222004887.14039245,1.673390459035465
169.64,2022-12-30,16607.2,192760.0,320297298175.87695,1.3764050521739133,239359.0,3309.4375,2002123.8333333333,239359.0,36,35364065900457.0,222004887.14039245,1.673390459035465
171.06,2023-01-03,16674.2,178730.0,321486454934.26776,1.0717108461538463,242325.0,1902.9583333333333,1065796.1041666667,242325.0,36,35364065900457.0,253145844.16008553,0.8339336332358197
172.67,2023-01-04,16852.1,247390.0,321080820418.18396,1.2244501678321678,277936.0,1902.9583333333333,1065796.1041666667,277936.0,37,35364065900457.0,253145844.16008553,0.8952919939922753
170.52,2023-01-05,16829.8,178960.0,324397588037.39484,1.2244501678321678,277936.0,4781.078125,3103871.5572916665,277936.0,37,35364065900457.0,264405031.1669105,0.8952919939922753
173.71,2023-01-06,16950.9,233470.0,324138957221.0557,1.2244501678321678,277936.0,4781.078125,3103871.5572916665,277936.0,35,34093570325204.0,264405031.1669105,0.8952919939922753
174.1,2023-01-09,17180.1,301240.0,328470896861.37854,0.9051754509803915,228488.0,2062.9635416666665,910076.2552083334,228488.0,36,34093570325204.0,267133266.33227512,0.5033456735426806
174.74,2023-01-10,17439.1,247140.0,331158152699.25574,0.9051754509803915,228488.0,2062.9635416666665,910076.2552083334,228488.0,36,34093570325204.0,267133266.33227512,0.5033456735426806
174.62,2023-01-11,17942.3,291530.0,335743942932.3494,0.9051754509803915,228488.0,3694.5520833333335,12150477.390625,228488.0,36,34093570325204.0,267133266.33227512,0.5033456735426806
176.64,2023-01-12,18851.3,522010.0,345688973386.69006,1.3506500198675497,315980.0,3694.5520833333335,12150477.390625,315980.0,46,34093570325204.0,267133266.33227512,0.9637449481673204
178.76,2023-01-13,19927.0,426670.0,363381125082.7658,1.3506500198675497,315980.0,6362.739583333333,3493719.4583333335,315980.0,46,34093570325204.0,267778490.61341515,0.9637449481673204
177.59,2023-01-17,21137.1,310040.0,407760358639.0028,1.260744619047619,302804.0,1735.8697916666667,646747.9479166666,302804.0,50,34093570325204.0,272242215.3019266,0.7165382674219957
177.08,2023-01-18,20670.6,388670.0,407405144842.9396,1.260744619047619,302804.0,5302.291666666667,2772019.46875,302804.0,45,37590453655497.0,272242215.3019266,0.7165382674219957
179.89,2023-01-19,21081.2,275760.0,399349603616.14526,1.260744619047619,302804.0,5302.291666666667,2772019.46875,302804.0,43,37590453655497.0,272242215.3019266,0.7165382674219957
