Time,hash_rate_via_BTC
2025-02-09,808395661.2726393
2025-02-10,808395661.2726393
2025-02-11,804391861.210578
2025-02-12,804391861.210578
2025-02-13,804391861.210578
2025-02-14,804391861.210578
2025-02-15,808839653.6835066
2025-02-16,808839653.6835066
2025-02-17,808839653.6835066
2025-02-18,808839653.6835066
2025-02-19,835888524.3296427
2025-02-20,835888524.3296427
2025-02-21,835888524.3296427
2025-02-22,835888524.3296427
2025-02-23,771838870.1860522
2025-02-24,771838870.1860522
2025-02-25,771838870.1860522
2025-02-26,771838870.1860522
2025-02-27,767532760.5449593
2025-02-28,767532760.5449593
2025-03-01,767532760.5449593
2025-03-02,767532760.5449593
2025-03-03,793050035.3140562
2025-03-04,793050035.3140562
2025-03-05,793050035.3140562
2025-03-06,793050035.3140562
2025-03-07,805613204.1903183
2025-03-08,805613204.1903183
2025-03-09,805613204.1903183
2025-03-10,805613204.1903183
2025-03-11,820489332.4960032
2025-03-12,820489332.4960032
2025-03-13,820489332.4960032
2025-03-14,820489332.4960032
2025-03-15,827136283.8659939
2025-03-16,827136283.8659939
2025-03-17,827136283.8659939
2025-03-18,827136283.8659939
2025-03-19,806779551.3327483
2025-03-20,806779551.3327483
2025-03-21,806779551.3327483
2025-03-22,806779551.3327483
2025-03-23,809168829.3722333
2025-03-24,809168829.3722333
2025-03-25,809168829.3722333
2025-03-26,809168829.3722333
2025-03-27,840832244.6075184
2025-03-28,840832244.6075184
2025-03-29,840832244.6075184
2025-03-30,840832244.6075184
2025-03-31,836119787.2315587
2025-04-01,836119787.2315587
2025-04-02,836119787.2315587
2025-04-03,836119787.2315587
2025-04-04,839351168.0517771
2025-04-05,839351168.0517771
2025-04-06,839351168.0517771
2025-04-07,839351168.0517771
2025-04-08,902018091.7338228
2025-04-09,902018091.7338228
2025-04-10,902018091.7338228
2025-04-11,902018091.7338228
2025-04-12,882825955.9045093
2025-04-13,882825955.9045093
2025-04-14,882825955.9045093
2025-04-15,882825955.9045093
2025-04-16,890495869.1094177
2025-04-17,890495869.1094177
2025-04-18,890495869.1094177
2025-04-19,890495869.1094177
2025-04-20,899377604.8951199
2025-04-21,899377604.8951199
2025-04-22,899377604.8951199
2025-04-23,899377604.8951199
2025-04-24,823755046.1075169
2025-04-25,823755046.1075169
2025-04-26,823755046.1075169
2025-04-27,823755046.1075169
2025-04-28,829637413.1392218
2025-04-29,829637413.1392218
