gold_price,Time,Time_btc_hist,price,Estimated_transaction_volume,Time_btc_mc,market capitalisation,Time_btc_bs,block_size,Time_trans,number_of_transaction,Time_mempool_cnt,Mempool_count,Time_mempool_size,Mempool_size,Time_cnf_trans,Confirmed_Transaction,Time_gt,google_trend,Time_diff,mining_difficulty,Time_hash,hash_rate_via_BTC
166.34,2022-08-11,2022-08-11,23935.3,285360.0,2022-08-11,457270455537.3291,2022-08-11,1.2713887412587412,2022-08-11,256233.0,2022-08-11,7475.4375,2022-08-11,4264718.8125,2022-08-11,256233.0,2022-08-11,88,2022-08-11,28174668481289.0,2022-08-11,206144749.20955777
167.87,2022-08-12,2022-08-12,24398.7,194960.0,2022-08-12,458070674127.7904,2022-08-12,1.2713887412587412,2022-08-12,256233.0,2022-08-12,5209.260416666667,2022-08-12,2387685.9635416665,2022-08-12,256233.0,2022-08-12,79,2022-08-12,28174668481289.0,2022-08-12,206144749.20955777
165.71,2022-08-15,2022-08-15,24101.7,279280.0,2022-08-15,464896345363.0234,2022-08-15,1.0838953021582733,2022-08-15,233308.0,2022-08-15,2226.953125,2022-08-15,1222807.0,2022-08-15,233308.0,2022-08-15,83,2022-08-15,28174668481289.0,2022-08-15,205483680.97677416
165.42,2022-08-16,2022-08-16,23856.8,201700.0,2022-08-16,462437221425.1544,2022-08-16,1.0838953021582733,2022-08-16,233308.0,2022-08-16,2226.953125,2022-08-16,1222807.0,2022-08-16,233308.0,2022-08-16,78,2022-08-16,28174668481289.0,2022-08-16,205483680.97677416
164.35,2022-08-17,2022-08-17,23338.0,239530.0,2022-08-17,456791042838.03827,2022-08-17,1.3302055658914733,2022-08-17,256127.0,2022-08-17,3166.34375,2022-08-17,2112690.8125,2022-08-17,256127.0,2022-08-17,78,2022-08-17,28174668481289.0,2022-08-17,205483680.97677416
163.92,2022-08-18,2022-08-18,23203.6,160970.0,2022-08-18,447015816173.3428,2022-08-18,1.3302055658914733,2022-08-18,256127.0,2022-08-18,3166.34375,2022-08-18,2112690.8125,2022-08-18,256127.0,2022-08-18,72,2022-08-18,28174668481289.0,2022-08-18,197680503.21816245
162.72,2022-08-19,2022-08-19,20831.3,339470.0,2022-08-19,444845955425.38696,2022-08-19,1.3302055658914733,2022-08-19,256127.0,2022-08-19,3030.78125,2022-08-19,2137004.4166666665,2022-08-19,256127.0,2022-08-19,100,2022-08-19,28351606743494.0,2022-08-19,197680503.21816245
161.64,2022-08-22,2022-08-22,21416.3,251830.0,2022-08-22,413578924865.8514,2022-08-22,0.945787136986302,2022-08-22,205435.0,2022-08-22,1861.9427083333333,2022-08-22,828662.8697916666,2022-08-22,205435.0,2022-08-22,81,2022-08-22,28351606743494.0,2022-08-22,208582028.04018536
162.77,2022-08-23,2022-08-23,21517.2,228650.0,2022-08-23,408409110509.79584,2022-08-23,0.945787136986302,2022-08-23,205435.0,2022-08-23,3170.2708333333335,2022-08-23,1793103.6822916667,2022-08-23,205435.0,2022-08-23,74,2022-08-23,28351606743494.0,2022-08-23,208582028.04018536
163.25,2022-08-24,2022-08-24,21365.2,202400.0,2022-08-24,412338357271.39594,2022-08-24,0.945787136986302,2022-08-24,205435.0,2022-08-24,3170.2708333333335,2022-08-24,1793103.6822916667,2022-08-24,205435.0,2022-08-24,72,2022-08-24,28351606743494.0,2022-08-24,208582028.04018536
163.75,2022-08-25,2022-08-25,21565.4,190150.0,2022-08-25,409503007623.0169,2022-08-25,1.09452965408805,2022-08-25,260460.0,2022-08-25,3729.9010416666665,2022-08-25,2163010.8645833335,2022-08-25,260460.0,2022-08-25,72,2022-08-25,28351606743494.0,2022-08-25,208582028.04018536
161.76,2022-08-26,2022-08-26,20249.9,322160.0,2022-08-26,413843488595.5175,2022-08-26,1.09452965408805,2022-08-26,260460.0,2022-08-26,3729.9010416666665,2022-08-26,2163010.8645833335,2022-08-26,260460.0,2022-08-26,76,2022-08-26,28351606743494.0,2022-08-26,220465112.4484684
161.86,2022-08-29,2022-08-29,20295.8,248040.0,2022-08-29,376180531070.6233,2022-08-29,1.1406837452229301,2022-08-29,252235.0,2022-08-29,2119.3489583333335,2022-08-29,1269492.7395833333,2022-08-29,252235.0,2022-08-29,85,2022-08-29,28351606743494.0,2022-08-29,220465112.4484684
160.51,2022-08-30,2022-08-30,19792.6,308410.0,2022-08-30,389119405471.2333,2022-08-30,1.1406837452229301,2022-08-30,252235.0,2022-08-30,3237.5520833333335,2022-08-30,1727615.46875,2022-08-30,252235.0,2022-08-30,82,2022-08-30,28351606743494.0,2022-08-30,224693210.49542537
159.27,2022-08-31,2022-08-31,20043.9,318170.0,2022-08-31,379555151404.602,2022-08-31,1.1406837452229301,2022-08-31,252235.0,2022-08-31,3237.5520833333335,2022-08-31,1727615.46875,2022-08-31,252235.0,2022-08-31,77,2022-08-31,30293716756044.19,2022-08-31,224693210.49542537
157.87,2022-09-01,2022-09-01,20126.1,275080.0,2022-09-01,383348414528.78253,2022-09-01,1.1406837452229301,2022-09-01,252235.0,2022-09-01,4251.296875,2022-09-01,2431836.828125,2022-09-01,252235.0,2022-09-01,79,2022-09-01,30293716756044.19,2022-09-01,224693210.49542537
159.26,2022-09-02,2022-09-02,19952.7,272220.0,2022-09-02,385027707310.6654,2022-09-02,1.4075855891472864,2022-09-02,270588.0,2022-09-02,4251.296875,2022-09-02,2431836.828125,2022-09-02,270588.0,2022-09-02,71,2022-09-02,30293716756044.19,2022-09-02,224693210.49542537
158.33,2022-09-06,2022-09-06,18786.4,402430.0,2022-09-06,378685143698.17633,2022-09-06,1.258158725352113,2022-09-06,268125.0,2022-09-06,2901.6614583333335,2022-09-06,1747825.9479166667,2022-09-06,268125.0,2022-09-06,75,2022-09-06,30977051760460.0,2022-09-06,215980538.09018245
159.94,2022-09-07,2022-09-07,19281.5,319100.0,2022-09-07,361210437263.86273,2022-09-07,1.258158725352113,2022-09-07,268125.0,2022-09-07,3607.7604166666665,2022-09-07,2321813.8020833335,2022-09-07,268125.0,2022-09-07,86,2022-09-07,30977051760460.0,2022-09-07,224333620.00115603
158.98,2022-09-08,2022-09-08,19317.4,291430.0,2022-09-08,369340091982.8708,2022-09-08,1.258158725352113,2022-09-08,268125.0,2022-09-08,3607.7604166666665,2022-09-08,2321813.8020833335,2022-09-08,268125.0,2022-09-08,75,2022-09-08,30977051760460.0,2022-09-08,224333620.00115603
159.82,2022-09-09,2022-09-09,21365.2,480370.0,2022-09-09,369723445425.44885,2022-09-09,1.258158725352113,2022-09-09,268125.0,2022-09-09,3607.7604166666665,2022-09-09,2321813.8020833335,2022-09-09,268125.0,2022-09-09,82,2022-09-09,30977051760460.0,2022-09-09,224333620.00115603
160.63,2022-09-12,2022-09-12,22395.3,431980.0,2022-09-12,416073628622.0949,2022-09-12,1.0515057770700633,2022-09-12,241936.0,2022-09-12,1996.9427083333333,2022-09-12,1141800.796875,2022-09-12,241936.0,2022-09-12,75,2022-09-12,30977051760460.0,2022-09-12,228781814.1653135
158.54,2022-09-13,2022-09-13,20175.5,485320.0,2022-09-13,427473787888.3761,2022-09-13,1.0515057770700633,2022-09-13,241936.0,2022-09-13,1996.9427083333333,2022-09-13,1141800.796875,2022-09-13,241936.0,2022-09-13,83,2022-09-13,30977051760460.0,2022-09-13,228781814.1653135
157.93,2022-09-14,2022-09-14,20222.5,374220.0,2022-09-14,386529657258.8565,2022-09-14,1.4709224173228346,2022-09-14,270309.0,2022-09-14,6889.3125,2022-09-14,5352350.859375,2022-09-14,270309.0,2022-09-14,83,2022-09-14,30977051760460.0,2022-09-14,228781814.1653135
154.98,2022-09-15,2022-09-15,19701.7,358420.0,2022-09-15,387486232249.80023,2022-09-15,1.4709224173228346,2022-09-15,270309.0,2022-09-15,6889.3125,2022-09-15,5352350.859375,2022-09-15,270309.0,2022-09-15,78,2022-09-15,30977051760460.0,2022-09-15,227909608.2395609
155.84,2022-09-16,2022-09-16,19802.4,315590.0,2022-09-16,377719382182.44714,2022-09-16,1.4709224173228346,2022-09-16,270309.0,2022-09-16,3672.1979166666665,2022-09-16,2233919.1614583335,2022-09-16,270309.0,2022-09-16,77,2022-09-16,32045359565303.0,2022-09-16,227909608.2395609
155.96,2022-09-19,2022-09-19,19538.9,423430.0,2022-09-19,372598380208.27094,2022-09-19,0.945075824675325,2022-09-19,212396.0,2022-09-19,2114.3020833333335,2022-09-19,1096792.8802083333,2022-09-19,212396.0,2022-09-19,93,2022-09-19,32045359565303.0,2022-09-19,229154215.6133512
155.07,2022-09-20,2022-09-20,18872.4,361180.0,2022-09-20,374524246937.4287,2022-09-20,0.945075824675325,2022-09-20,212396.0,2022-09-20,4455.041666666667,2022-09-20,2372140.3229166665,2022-09-20,212396.0,2022-09-20,83,2022-09-20,32045359565303.0,2022-09-20,229154215.6133512
155.79,2022-09-21,2022-09-21,18489.0,446850.0,2022-09-21,361980678159.1343,2022-09-21,0.945075824675325,2022-09-21,212396.0,2022-09-21,4455.041666666667,2022-09-21,2372140.3229166665,2022-09-21,212396.0,2022-09-21,88,2022-09-21,32045359565303.0,2022-09-21,229154215.6133512
155.7,2022-09-22,2022-09-22,19404.0,448630.0,2022-09-22,355194467885.9514,2022-09-22,1.2255284843749998,2022-09-22,245794.0,2022-09-22,4455.041666666667,2022-09-22,2372140.3229166665,2022-09-22,245794.0,2022-09-22,81,2022-09-22,32045359565303.0,2022-09-22,229154215.6133512
153.01,2022-09-23,2022-09-23,19293.5,431150.0,2022-09-23,372075639498.16974,2022-09-23,1.2255284843749998,2022-09-23,245794.0,2022-09-23,5428.75,2022-09-23,2802994.2552083335,2022-09-23,245794.0,2022-09-23,81,2022-09-23,32045359565303.0,2022-09-23,228251773.5375356
151.23,2022-09-26,2022-09-26,19225.7,516030.0,2022-09-26,360256894978.40894,2022-09-26,1.1799564199999992,2022-09-26,259311.0,2022-09-26,1932.9270833333333,2022-09-26,912756.1041666666,2022-09-26,259311.0,2022-09-26,77,2022-09-26,32045359565303.0,2022-09-26,228251773.5375356
151.54,2022-09-27,2022-09-27,19081.0,660120.0,2022-09-27,367613056759.2221,2022-09-27,1.1799564199999992,2022-09-27,259311.0,2022-09-27,4246.364583333333,2022-09-27,2820192.0677083335,2022-09-27,259311.0,2022-09-27,82,2022-09-27,32045359565303.0,2022-09-27,227341497.27218145
154.69,2022-09-28,2022-09-28,19411.0,581190.0,2022-09-28,366383164263.7157,2022-09-28,1.1799564199999992,2022-09-28,259311.0,2022-09-28,4246.364583333333,2022-09-28,2820192.0677083335,2022-09-28,259311.0,2022-09-28,75,2022-09-28,31419898493798.69,2022-09-28,227341497.27218145
154.66,2022-09-29,2022-09-29,19593.0,449570.0,2022-09-29,372892084645.0075,2022-09-29,1.1799564199999992,2022-09-29,259311.0,2022-09-29,2526.0416666666665,2022-09-29,1297688.7395833333,2022-09-29,259311.0,2022-09-29,72,2022-09-29,31419898493798.69,2022-09-29,227341497.27218145
154.67,2022-09-30,2022-09-30,19423.0,490290.0,2022-09-30,374830625219.6003,2022-09-30,1.1372198106508877,2022-09-30,286672.0,2022-09-30,2526.0416666666665,2022-09-30,1297688.7395833333,2022-09-30,286672.0,2022-09-30,70,2022-09-30,31419898493798.69,2022-09-30,227341497.27218145
158.43,2022-10-03,2022-10-03,19628.3,333030.0,2022-10-03,366195863790.6755,2022-10-03,1.1372198106508877,2022-10-03,286672.0,2022-10-03,3337.203125,2022-10-03,1812846.3333333333,2022-10-03,286672.0,2022-10-03,68,2022-10-03,31360548173145.0,2022-10-03,233122853.25568995
160.7,2022-10-04,2022-10-04,20340.2,368170.0,2022-10-04,375767908259.0832,2022-10-04,1.1114347484662572,2022-10-04,278744.0,2022-10-04,3337.203125,2022-10-04,1812846.3333333333,2022-10-04,278744.0,2022-10-04,69,2022-10-04,31360548173145.0,2022-10-04,233122853.25568995
159.81,2022-10-05,2022-10-05,20157.5,352760.0,2022-10-05,390177741507.47705,2022-10-05,1.1114347484662572,2022-10-05,278744.0,2022-10-05,3337.203125,2022-10-05,1812846.3333333333,2022-10-05,278744.0,2022-10-05,67,2022-10-05,31360548173145.0,2022-10-05,248825712.31721595
159.63,2022-10-06,2022-10-06,19956.7,370600.0,2022-10-06,386368899196.38165,2022-10-06,1.1114347484662572,2022-10-06,278744.0,2022-10-06,2517.8229166666665,2022-10-06,1208972.03125,2022-10-06,278744.0,2022-10-06,61,2022-10-06,31360548173145.0,2022-10-06,248825712.31721595
157.88,2022-10-07,2022-10-07,19531.3,263500.0,2022-10-07,382505641462.1564,2022-10-07,1.1114347484662572,2022-10-07,278744.0,2022-10-07,2517.8229166666665,2022-10-07,1208972.03125,2022-10-07,278744.0,2022-10-07,64,2022-10-07,31360548173145.0,2022-10-07,248825712.31721595
155.48,2022-10-10,2022-10-10,19134.6,243770.0,2022-10-10,372264710552.3351,2022-10-10,0.8557131257142854,2022-10-10,235498.0,2022-10-10,1787.921875,2022-10-10,880833.921875,2022-10-10,235498.0,2022-10-10,64,2022-10-10,33738662001569.633,2022-10-10,257002609.49352965
155.16,2022-10-11,2022-10-11,19059.1,288570.0,2022-10-11,367207056773.2261,2022-10-11,0.8557131257142854,2022-10-11,235498.0,2022-10-11,1787.921875,2022-10-11,880833.921875,2022-10-11,235498.0,2022-10-11,65,2022-10-11,33738662001569.633,2022-10-11,257002609.49352965
155.99,2022-10-12,2022-10-12,19154.8,242180.0,2022-10-12,365118514776.26794,2022-10-12,1.2116567372262772,2022-10-12,261196.0,2022-10-12,2861.734375,2022-10-12,1424953.25,2022-10-12,261196.0,2022-10-12,61,2022-10-12,33738662001569.633,2022-10-12,257002609.49352965
154.91,2022-10-13,2022-10-13,19379.8,455130.0,2022-10-13,367301644901.367,2022-10-13,1.2116567372262772,2022-10-13,261196.0,2022-10-13,2861.734375,2022-10-13,1424953.25,2022-10-13,261196.0,2022-10-13,70,2022-10-13,33738662001569.633,2022-10-13,262255135.39905593
152.98,2022-10-14,2022-10-14,19181.8,400450.0,2022-10-14,371647189087.4759,2022-10-14,1.2116567372262772,2022-10-14,261196.0,2022-10-14,4060.0364583333335,2022-10-14,3697693.6666666665,2022-10-14,261196.0,2022-10-14,66,2022-10-14,35610794164372.0,2022-10-14,262255135.39905593
153.42,2022-10-17,2022-10-17,19548.2,248400.0,2022-10-17,369552982160.53754,2022-10-17,0.9598758472222225,2022-10-17,212919.0,2022-10-17,2478.5625,2022-10-17,1222822.9947916667,2022-10-17,212919.0,2022-10-17,60,2022-10-17,35610794164372.0,2022-10-17,265070008.45477676
153.75,2022-10-18,2022-10-18,19328.2,290070.0,2022-10-18,375052275829.7958,2022-10-18,0.9598758472222225,2022-10-18,212919.0,2022-10-18,2478.5625,2022-10-18,1222822.9947916667,2022-10-18,212919.0,2022-10-18,63,2022-10-18,35610794164372.0,2022-10-18,265070008.45477676
151.69,2022-10-19,2022-10-19,19123.9,209280.0,2022-10-19,371196833238.99286,2022-10-19,0.9598758472222225,2022-10-19,212919.0,2022-10-19,6921.296875,2022-10-19,10779643.203125,2022-10-19,212919.0,2022-10-19,61,2022-10-19,35610794164372.0,2022-10-19,265070008.45477676
151.45,2022-10-20,2022-10-20,19042.9,253200.0,2022-10-20,367085331987.69183,2022-10-20,1.22090355862069,2022-10-20,263986.0,2022-10-20,6921.296875,2022-10-20,10779643.203125,2022-10-20,263986.0,2022-10-20,60,2022-10-20,35610794164372.0,2022-10-20,265070008.45477676
154.15,2022-10-21,2022-10-21,19162.6,294660.0,2022-10-21,365098952754.63934,2022-10-21,1.22090355862069,2022-10-21,263986.0,2022-10-21,3304.1458333333335,2022-10-21,1895693.4791666667,2022-10-21,263986.0,2022-10-21,60,2022-10-21,35610794164372.0,2022-10-21,263004438.1173739
153.65,2022-10-24,2022-10-24,19331.5,286940.0,2022-10-24,375197423662.3941,2022-10-24,1.2878035514705892,2022-10-24,264486.0,2022-10-24,2421.3541666666665,2022-10-24,1486121.671875,2022-10-24,264486.0,2022-10-24,59,2022-10-24,35610794164372.0,2022-10-24,263004438.1173739
154.0,2022-10-25,2022-10-25,20082.7,371540.0,2022-10-25,370622833880.7626,2022-10-25,1.2878035514705892,2022-10-25,264486.0,2022-10-25,4905.1875,2022-10-25,3051516.1614583335,2022-10-25,264486.0,2022-10-25,63,2022-10-25,35610794164372.0,2022-10-25,259399942.9701245
154.98,2022-10-26,2022-10-26,20769.5,427990.0,2022-10-26,385476931983.84595,2022-10-26,1.2878035514705892,2022-10-26,264486.0,2022-10-26,4905.1875,2022-10-26,3051516.1614583335,2022-10-26,264486.0,2022-10-26,69,2022-10-26,36835682546788.0,2022-10-26,259399942.9701245
154.74,2022-10-27,2022-10-27,20292.9,365490.0,2022-10-27,398674628646.93066,2022-10-27,1.2878035514705892,2022-10-27,264486.0,2022-10-27,5278.755208333333,2022-10-27,2824980.3541666665,2022-10-27,264486.0,2022-10-27,65,2022-10-27,36835682546788.0,2022-10-27,259399942.9701245
153.16,2022-10-28,2022-10-28,20594.4,318900.0,2022-10-28,389238872375.6226,2022-10-28,1.149426201257862,2022-10-28,283035.0,2022-10-28,5278.755208333333,2022-10-28,2824980.3541666665,2022-10-28,283035.0,2022-10-28,64,2022-10-28,36835682546788.0,2022-10-28,259399942.9701245
151.91,2022-10-31,2022-10-31,20496.3,327470.0,2022-10-31,395548335410.141,2022-10-31,1.149426201257862,2022-10-31,283035.0,2022-10-31,3331.4947916666665,2022-10-31,1734961.1458333333,2022-10-31,283035.0,2022-10-31,69,2022-10-31,36835682546788.0,2022-10-31,258550344.75599608
153.46,2022-11-01,2022-11-01,20483.5,302720.0,2022-11-01,393311097043.5727,2022-11-01,1.3080747430555557,2022-11-01,276192.0,2022-11-01,2569.328125,2022-11-01,1321992.265625,2022-11-01,276192.0,2022-11-01,34,2022-11-01,36835682546788.0,2022-11-01,258550344.75599608
152.39,2022-11-02,2022-11-02,20154.4,420230.0,2022-11-02,393218202887.5868,2022-11-02,1.3080747430555557,2022-11-02,276192.0,2022-11-02,2569.328125,2022-11-02,1321992.265625,2022-11-02,276192.0,2022-11-02,35,2022-11-02,36835682546788.0,2022-11-02,273097232.38479
151.81,2022-11-03,2022-11-03,20206.4,347230.0,2022-11-03,387015867490.0914,2022-11-03,1.3080747430555557,2022-11-03,276192.0,2022-11-03,9468.369791666666,2022-11-03,5504289.692708333,2022-11-03,276192.0,2022-11-03,33,2022-11-03,36835682546788.0,2022-11-03,273097232.38479
156.47,2022-11-04,2022-11-04,21145.9,499500.0,2022-11-04,387756249891.6283,2022-11-04,1.3080747430555557,2022-11-04,276192.0,2022-11-04,9468.369791666666,2022-11-04,5504289.692708333,2022-11-04,276192.0,2022-11-04,36,2022-11-04,36835682546788.0,2022-11-04,273097232.38479
155.85,2022-11-07,2022-11-07,20589.0,414240.0,2022-11-07,401869336200.07385,2022-11-07,1.1651228807947012,2022-11-07,257198.0,2022-11-07,3303.4635416666665,2022-11-07,1685535.65625,2022-11-07,257198.0,2022-11-07,35,2022-11-07,36766791551487.06,2022-11-07,266295960.31390437
159.45,2022-11-08,2022-11-08,18527.4,865100.0,2022-11-08,395168506455.3059,2022-11-08,1.1651228807947012,2022-11-08,257198.0,2022-11-08,3303.4635416666665,2022-11-08,1685535.65625,2022-11-08,257198.0,2022-11-08,53,2022-11-08,36766791551487.06,2022-11-08,266295960.31390437
158.65,2022-11-09,2022-11-09,15886.9,869570.0,2022-11-09,356871594631.61395,2022-11-09,1.3109500604026854,2022-11-09,292265.0,2022-11-09,3598.4322916666665,2022-11-09,2187938.0833333335,2022-11-09,292265.0,2022-11-09,93,2022-11-09,36766791551487.06,2022-11-09,266295960.31390437
163.48,2022-11-10,2022-11-10,17589.1,720740.0,2022-11-10,301963847693.52637,2022-11-10,1.3109500604026854,2022-11-10,292265.0,2022-11-10,3598.4322916666665,2022-11-10,2187938.0833333335,2022-11-10,292265.0,2022-11-10,100,2022-11-10,36766791551487.06,2022-11-10,271032857.1749895
164.56,2022-11-11,2022-11-11,17049.9,466350.0,2022-11-11,336597208099.6668,2022-11-11,1.3109500604026854,2022-11-11,292265.0,2022-11-11,4408.010416666667,2022-11-11,2385003.0,2022-11-11,292265.0,2022-11-11,82,2022-11-11,36762198818467.0,2022-11-11,271032857.1749895
164.92,2022-11-14,2022-11-14,16613.7,442460.0,2022-11-14,313605586517.2854,2022-11-14,1.210634914728682,2022-11-14,227644.0,2022-11-14,4210.145833333333,2022-11-14,2739165.1875,2022-11-14,227644.0,2022-11-14,80,2022-11-14,36762198818467.0,2022-11-14,269685404.6310329
165.5,2022-11-15,2022-11-15,16895.1,337150.0,2022-11-15,320598982524.9025,2022-11-15,1.210634914728682,2022-11-15,227644.0,2022-11-15,4210.145833333333,2022-11-15,2739165.1875,2022-11-15,227644.0,2022-11-15,62,2022-11-15,36762198818467.0,2022-11-15,269685404.6310329
165.12,2022-11-16,2022-11-16,16540.5,295730.0,2022-11-16,324608360619.00433,2022-11-16,1.210634914728682,2022-11-16,227644.0,2022-11-16,12506.067708333334,2022-11-16,138823444.98958334,2022-11-16,227644.0,2022-11-16,63,2022-11-16,36762198818467.0,2022-11-16,269685404.6310329
163.92,2022-11-17,2022-11-17,16691.2,257000.0,2022-11-17,320099234744.2721,2022-11-17,1.3021999347826085,2022-11-17,248465.0,2022-11-17,12506.067708333334,2022-11-17,138823444.98958334,2022-11-17,248465.0,2022-11-17,59,2022-11-17,36762198818467.0,2022-11-17,269685404.6310329
162.79,2022-11-18,2022-11-18,16638.3,241960.0,2022-11-18,321287480849.7667,2022-11-18,1.3021999347826085,2022-11-18,248465.0,2022-11-18,35130.078125,2022-11-18,84601184.22916667,2022-11-18,248465.0,2022-11-18,57,2022-11-18,36762198818467.0,2022-11-18,260021282.88318095
161.88,2022-11-21,2022-11-21,15776.2,372150.0,2022-11-21,313370674122.3842,2022-11-21,1.4224287286821715,2022-11-21,270779.0,2022-11-21,5397.359375,2022-11-21,17398750.473958332,2022-11-21,270779.0,2022-11-21,56,2022-11-21,36762198818467.0,2022-11-21,260021282.88318095
162.07,2022-11-22,2022-11-22,16212.9,287210.0,2022-11-22,303834128504.1595,2022-11-22,1.4224287286821715,2022-11-22,270779.0,2022-11-22,4478.114583333333,2022-11-22,3485222.078125,2022-11-22,270779.0,2022-11-22,57,2022-11-22,36762198818467.0,2022-11-22,263077533.68556604
163.08,2022-11-23,2022-11-23,16623.9,305080.0,2022-11-23,311463297390.4882,2022-11-23,1.4224287286821715,2022-11-23,270779.0,2022-11-23,4478.114583333333,2022-11-23,3485222.078125,2022-11-23,270779.0,2022-11-23,49,2022-11-23,36950494067222.0,2022-11-23,263077533.68556604
163.22,2022-11-25,2022-11-25,16512.3,204070.0,2022-11-25,318949911014.53784,2022-11-25,1.506700536585366,2022-11-25,258341.0,2022-11-25,9984.489583333334,2022-11-25,18997677.15625,2022-11-25,258341.0,2022-11-25,42,2022-11-25,36950494067222.0,2022-11-25,263077533.68556604
161.93,2022-11-28,2022-11-28,16211.7,284840.0,2022-11-28,316487666895.4407,2022-11-28,1.506700536585366,2022-11-28,258341.0,2022-11-28,7341.197916666667,2022-11-28,7944169.614583333,2022-11-28,258341.0,2022-11-28,44,2022-11-28,36950494067222.0,2022-11-28,247324396.88041547
162.73,2022-11-29,2022-11-29,16440.4,271580.0,2022-11-29,311810991501.448,2022-11-29,1.3612361221374047,2022-11-29,271512.0,2022-11-29,4398.03125,2022-11-29,2621489.90625,2022-11-29,271512.0,2022-11-29,44,2022-11-29,36950494067222.0,2022-11-29,247324396.88041547
164.81,2022-11-30,2022-11-30,17163.9,348220.0,2022-11-30,316170903326.0224,2022-11-30,1.3612361221374047,2022-11-30,271512.0,2022-11-30,4398.03125,2022-11-30,2621489.90625,2022-11-30,271512.0,2022-11-30,44,2022-11-30,36950494067222.0,2022-11-30,238261667.55870083
167.84,2022-12-01,2022-12-01,16972.0,266140.0,2022-12-01,330763402606.7043,2022-12-01,1.3612361221374047,2022-12-01,271512.0,2022-12-01,7916.864583333333,2022-12-01,5698467.65625,2022-12-01,271512.0,2022-12-01,43,2022-12-01,36950494067222.0,2022-12-01,238261667.55870083
167.26,2022-12-02,2022-12-02,17093.6,227010.0,2022-12-02,326141917292.63745,2022-12-02,1.3612361221374047,2022-12-02,271512.0,2022-12-02,7916.864583333333,2022-12-02,5698467.65625,2022-12-02,271512.0,2022-12-02,40,2022-12-02,36950494067222.0,2022-12-02,238261667.55870083
164.39,2022-12-05,2022-12-05,16966.5,268720.0,2022-12-05,329544949093.6664,2022-12-05,1.3185752137404583,2022-12-05,250951.0,2022-12-05,3020.9375,2022-12-05,1989958.8125,2022-12-05,250951.0,2022-12-05,39,2022-12-05,36950494067222.0,2022-12-05,250069789.8496056
164.84,2022-12-06,2022-12-06,17089.3,246190.0,2022-12-06,326635737516.3175,2022-12-06,1.3185752137404583,2022-12-06,250951.0,2022-12-06,3020.9375,2022-12-06,1989958.8125,2022-12-06,250951.0,2022-12-06,39,2022-12-06,36950494067222.0,2022-12-06,250069789.8496056
166.33,2022-12-07,2022-12-07,16835.2,244360.0,2022-12-07,328108161816.87274,2022-12-07,1.0295061976744189,2022-12-07,272328.0,2022-12-07,3097.046875,2022-12-07,1740952.5833333333,2022-12-07,272328.0,2022-12-07,39,2022-12-07,36950494067222.0,2022-12-07,250069789.8496056
166.47,2022-12-08,2022-12-08,17225.7,261640.0,2022-12-08,324178677956.7833,2022-12-08,1.0295061976744189,2022-12-08,272328.0,2022-12-08,3097.046875,2022-12-08,1740952.5833333333,2022-12-08,272328.0,2022-12-08,41,2022-12-08,36950494067222.0,2022-12-08,257239076.82300544
167.06,2022-12-09,2022-12-09,17125.7,260840.0,2022-12-09,331389860355.59094,2022-12-09,1.0295061976744189,2022-12-09,272328.0,2022-12-09,3097.046875,2022-12-09,1740952.5833333333,2022-12-09,272328.0,2022-12-09,36,2022-12-09,34244331613176.0,2022-12-09,257239076.82300544
165.68,2022-12-12,2022-12-12,17210.4,249390.0,2022-12-12,328868814164.99066,2022-12-12,0.9720994421768707,2022-12-12,217788.0,2022-12-12,1993.21875,2022-12-12,910849.3125,2022-12-12,217788.0,2022-12-12,37,2022-12-12,34244331613176.0,2022-12-12,263954681.1342534
168.51,2022-12-13,2022-12-13,17778.6,328710.0,2022-12-13,330715694645.24335,2022-12-13,0.9720994421768707,2022-12-13,217788.0,2022-12-13,1993.21875,2022-12-13,910849.3125,2022-12-13,217788.0,2022-12-13,44,2022-12-13,34244331613176.0,2022-12-13,263954681.1342534
168.1,2022-12-14,2022-12-14,17796.4,318980.0,2022-12-14,342102502914.68976,2022-12-14,0.9720994421768707,2022-12-14,217788.0,2022-12-14,2131.2708333333335,2022-12-14,1024100.8958333334,2022-12-14,217788.0,2022-12-14,41,2022-12-14,34244331613176.0,2022-12-14,263954681.1342534
165.35,2022-12-15,2022-12-15,17356.1,263440.0,2022-12-15,342692750075.4062,2022-12-15,1.235629726618705,2022-12-15,276713.0,2022-12-15,2131.2708333333335,2022-12-15,1024100.8958333334,2022-12-15,276713.0,2022-12-15,40,2022-12-15,34244331613176.0,2022-12-15,263954681.1342534
166.79,2022-12-16,2022-12-16,16629.6,303560.0,2022-12-16,333854506370.7365,2022-12-16,1.235629726618705,2022-12-16,276713.0,2022-12-16,2792.359375,2022-12-16,1450398.6666666667,2022-12-16,276713.0,2022-12-16,42,2022-12-16,34244331613176.0,2022-12-16,254857873.67867735
166.32,2022-12-19,2022-12-19,16441.3,207930.0,2022-12-19,322740705484.67255,2022-12-19,1.3223222941176473,2022-12-19,259096.0,2022-12-19,2094.1510416666665,2022-12-19,1199865.1510416667,2022-12-19,259096.0,2022-12-19,38,2022-12-19,34244331613176.0,2022-12-19,254857873.67867735
